"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.31416063431851 0.188266982031433 0.0240363079792907 0.015549752505464 0.334995743740306 0.183156288382878 -0.0208351094217955 0.00511069364855441
0.371279613147761 0.185247429674987 0.0211256155927375 0.0142224403524939 0.412302508756893 0.186708004698764 -0.0410228956091314 -0.00146057502377702
0.326040816880916 0.216022095793568 0.0242579496002087 0.0172580585882565 0.353774660323106 0.204696326585251 -0.0277338434421898 0.0113257692083167
0.326367918133995 0.156405287381148 0.0217812954086724 0.0143721701710724 0.327726418650567 0.16432301927353 -0.00135850051657186 -0.00791773189238174
0.316882195084131 0.187849754898123 0.0227262274863072 0.0162803403059298 0.34415167867314 0.159061259440887 -0.0272694835890092 0.0287884954572365
0.317182794094907 0.171903634236013 0.0261871867210246 0.0156935367953743 0.351998301962453 0.164073413266445 -0.0348155078675461 0.00783022096956789
0.338525930653676 0.170074079396883 0.0242163371102283 0.0137643136181915 0.346955093927395 0.165655773817517 -0.00842916327371821 0.00441830557936678
0.29296566949443 0.185385657039826 0.0241190987871545 0.0148789938503125 0.329720553005754 0.182533391478008 -0.0367548835113237 0.00285226556181771
0.31048554169643 0.190745002848524 0.024984639912698 0.0157591143462927 0.31095319816631 0.183435461187553 -0.000467656469879786 0.00730954166097059
0.333607296346949 0.243681971748546 0.021581440936893 0.0334405987887844 0.344538957289635 0.204717646145949 -0.0109316609426859 0.0389643256025963
