"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.336537471290473 0.190806263642565 0.0190390506145223 0.0152638609961005 0.340106131577835 0.192405462463355 -0.00356866028736204 -0.00159919882079021
0.357820005072364 0.188621762721726 0.0186296933214555 0.0135606790845096 0.397168353389954 0.191534808459616 -0.0393483483175893 -0.00291304573788988
0.34035356702591 0.228921794670604 0.019897578174228 0.0151232788126062 0.365017714610085 0.21675509728534 -0.0246641475841749 0.0121666973852634
0.335984280679028 0.174019289288349 0.0185382351254086 0.0144182943569393 0.333461290357909 0.177414139731472 0.00252299032111873 -0.00339485044312358
0.345519942894226 0.174730049691871 0.0173570036049592 0.0140019460691597 0.355591048264149 0.173863571713603 -0.010071105369923 0.000866477978268202
0.313729268067362 0.184963877314717 0.0221167597059627 0.01536461065938 0.343532701713362 0.188107486026353 -0.0298034336460001 -0.0031436087116365
0.342364979208951 0.190872599487561 0.021092781850069 0.013975268109418 0.360101644535015 0.181850874604726 -0.0177366653260643 0.00902172488283572
0.319136644398805 0.194967752408159 0.0176989560078836 0.0142200295879473 0.330315440010074 0.194768266032006 -0.011178795611269 0.000199486376152525
0.330869771158739 0.211985030832363 0.0192618661407415 0.0160778841716287 0.330388617671698 0.207399500218668 0.000481153487040099 0.00458553061369482
0.349855544203803 0.216090349317918 0.0167202939668558 0.0158043765897742 0.345777387747585 0.216654385355434 0.00407815645621823 -0.000564036037515731
