"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.359865889438085 0.191178621401028 0.0150639929740079 0.0128317264445793 0.359247774730276 0.201834585933147 0.000618114707809029 -0.0106559645321187
0.338198182063032 0.186635572927528 0.0154394426075752 0.0118424630579913 0.376003255875806 0.194911091251259 -0.0378050738127739 -0.0082755183237309
0.337673678691959 0.214564215624534 0.0146628729637007 0.0129387422694277 0.355323994457759 0.209407708677063 -0.0176503157658 0.0051565069474711
0.321327901085718 0.192696622554938 0.0146956423514632 0.0131724602285807 0.325403753157215 0.183691803668893 -0.00407585207149679 0.00900481888604513
0.348173185228408 0.182579360518133 0.0143431580266303 0.0119421406599757 0.351333730967358 0.18025231318813 -0.0031605457389502 0.00232704733000277
0.344330337043717 0.193227539264264 0.0153149136330713 0.012383748840195 0.353849259017593 0.18695552669341 -0.00951892197387536 0.00627201257085418
0.358826425353646 0.189905415924634 0.0157602853268919 0.012524108744843 0.370171130032066 0.180425813647968 -0.0113447046784201 0.00947960227666598
0.327852206047001 0.204988413684306 0.0145639707078287 0.0127068509062046 0.337586552667817 0.198945934597042 -0.00973434662081601 0.00604247908726376
0.327487369039607 0.203435040880613 0.0148418210435555 0.0128217963426093 0.328570261562582 0.206965205187471 -0.00108289252297551 -0.00353016430685806
0.342954576521763 0.230855261693198 0.015291530365556 0.0130547551557026 0.353428349064823 0.222116641807941 -0.0104737725430605 0.0087386198852575
