"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.360789582638462 0.193011391152494 0.0150058315916159 0.0123566485474964 0.359247774730276 0.201834585933146 0.00154180790818545 -0.00882319478065171
0.335579667524339 0.188076575742547 0.0155418096949068 0.0116438888184345 0.376003255875806 0.194911091251259 -0.0404235883514667 -0.0068345155087128
0.337340798211561 0.216202516529976 0.0148451861297242 0.0124607067096082 0.355323994457759 0.209407708677063 -0.0179831962461972 0.00679480785291284
0.320773619517796 0.190318171969414 0.0149772102570112 0.0125354194527584 0.325403753157215 0.183691803668893 -0.00463013363941824 0.00662636830052127
0.348369284779444 0.183192197337583 0.0143924382797751 0.0116822761895533 0.351333730967358 0.18025231318813 -0.00296444618791416 0.00293988414945316
0.342018941130266 0.190784433580127 0.0154529201901308 0.0117890588989144 0.353849259017593 0.18695552669341 -0.0118303178873272 0.00382890688671785
0.357990493423262 0.188964121881478 0.0156989433722377 0.0120417207749207 0.370171130032066 0.180425813647968 -0.0121806366088042 0.00853830823350947
0.327176355488213 0.202208010701878 0.0145829513296378 0.0121738177508011 0.337586552667819 0.19894593459704 -0.010410197179605 0.00326207610483737
0.329670772855662 0.207210816779305 0.0150071395049618 0.0124041246798537 0.328570261562582 0.206965205187472 0.00110051129308008 0.00024561159183339
0.34145034223466 0.230148572933664 0.0153920250399308 0.0125331484643193 0.353428349064823 0.222116641807941 -0.0119780068301636 0.00803193112572294
0.347963470997596 0.178190744194537 0.0151722797135865 0.0116122643056717 0.351819842254502 0.177828984536815 -0.00385637125690596 0.000361759657722645
0.346420174527391 0.200761450384068 0.0153089041810279 0.0116954046174201 0.343684228648668 0.197843922279968 0.002735945878723 0.00291752810410037
0.374679146133579 0.214834790913855 0.0146953143673065 0.012670951013469 0.378750800367893 0.214563400275193 -0.00407165423431442 0.000271390638661336
0.33890358433983 0.195037572955587 0.0143263568792369 0.012176782085659 0.334629816612848 0.196917060056933 0.00427376772698187 -0.00187948710134617
0.330035696357918 0.210863976203014 0.0152225228737672 0.0124259841025562 0.348159415515819 0.200869642734367 -0.0181237191579006 0.00999433346864633
0.330105670991662 0.186172353324847 0.0153199470545405 0.0120392493991841 0.331630270621894 0.189205230974571 -0.00152459963023142 -0.00303287764972392
0.332008299447236 0.190576483106759 0.0151649509535866 0.0122173303294472 0.331422563335644 0.193643795113886 0.000585736111592488 -0.00306731200712748
0.35379546044524 0.200805859652029 0.0156160664482494 0.0117422681955646 0.35409132736466 0.205073197474772 -0.000295866919420122 -0.00426733782274281
0.351315754809125 0.183197561779086 0.0151300850600091 0.0115431696758598 0.352356357897867 0.181925453049389 -0.00104060308874126 0.0012721087296976
0.351921057372057 0.210268148106562 0.0154541693517252 0.0120447539527676 0.354236601332183 0.209137240929733 -0.00231554396012605 0.00113090717682965
0.333762133056402 0.215492825925489 0.0150711726473391 0.0127629596571308 0.346408972601034 0.20807612117716 -0.0126468395446327 0.00741670474832924
0.365642172554446 0.209805664026032 0.014832107887819 0.012042726336385 0.361595248712716 0.211342936694179 0.00404692384172952 -0.00153727266814746
0.340998724697672 0.193357581332055 0.0156574578348118 0.0123096267607805 0.342885729321558 0.197196366370362 -0.00188700462388584 -0.00383878503830655
0.352118296655665 0.199886945493381 0.0146323156510766 0.0121483636280786 0.365048817511905 0.197817699455822 -0.0129305208562403 0.00206924603755949
0.361746969387838 0.183330694127097 0.014758230442411 0.0120611033661044 0.364335411091113 0.185668297924494 -0.00258844170327419 -0.00233760379739743
0.369979862709073 0.191993119137609 0.0162887365736512 0.0125502825589368 0.382094794313626 0.182615331600284 -0.0121149316045532 0.00937778753732488
0.33811263674007 0.178811067651032 0.0144339754787003 0.0118043590430257 0.343838466903938 0.174902009505352 -0.00572583016386774 0.00390905814568054
0.343000070792649 0.161982946670607 0.0153970787856915 0.0112770118857915 0.383264474831026 0.173952546748502 -0.0402644040383769 -0.0119696000778949
0.30543286033372 0.182543633411958 0.014643040192089 0.0122318649475113 0.309967552714683 0.175359863688003 -0.00453469238096312 0.00718376972395455
0.352872198965411 0.186453399029596 0.0145058725749761 0.0117916442192785 0.349698199720147 0.185749053333833 0.00317399924526442 0.000704345695763573
0.335855015764673 0.187694820912776 0.015052977674184 0.0119741631649109 0.338197862148092 0.19369217867767 -0.00234284638341869 -0.00599735776489475
0.340796415111264 0.158246552972567 0.0150746477299964 0.0110537164879584 0.340670188022455 0.162490297815145 0.000126227088808473 -0.00424374484257787
0.345386205709055 0.198595227565449 0.0156068030815752 0.0120811318718067 0.365706042932379 0.199183316583284 -0.0203198372233236 -0.000588089017834917
0.365095708849023 0.192099551143594 0.0153471024642508 0.0120308134642781 0.374359517464048 0.18989699805867 -0.00926380861502581 0.00220255308492447
0.330598907824033 0.191514253587484 0.0154874954609962 0.0121278665561529 0.341523980473236 0.193167751178955 -0.0109250726492033 -0.00165349759147071
0.360629992443508 0.171728965798017 0.0165183922086359 0.011704299963716 0.386907722636521 0.173318716740958 -0.0262777301930127 -0.00158975094294132
0.331899488347414 0.216551120260397 0.01483439508365 0.0163545649987967 0.344887043310041 0.190175467034879 -0.0129875549626271 0.0263756532255179
0.324075374694778 0.203400305145661 0.0151657757708001 0.0118137957123343 0.328252911433003 0.203663842560313 -0.00417753673822475 -0.000263537414651606
0.338913036426835 0.195039209568524 0.0154527706222572 0.01167683036971 0.34398118127433 0.190290071149876 -0.00506814484749446 0.00474913841864855
0.362531771053409 0.203256379950643 0.0146937977555678 0.0118979527252417 0.36267238593849 0.20269831293428 -0.000140614885080483 0.000558067016363277
0.343297035274949 0.194567104971985 0.0159044792424656 0.0116641351304612 0.36861208539058 0.191505778143546 -0.0253150501156311 0.00306132682843842
0.339756897089405 0.19488608275116 0.0142325712338909 0.0120736997703064 0.340690578915472 0.190527083940399 -0.00093368182606717 0.00435899881076159
0.334120394857892 0.18483376873631 0.0144155480507924 0.0122754372036734 0.335507919971271 0.187544605611656 -0.00138752511337903 -0.00271083687534591
0.375153075900816 0.187879003176571 0.0154060163826698 0.0121876809106104 0.385883437426789 0.182294735160004 -0.0107303615259731 0.00558426801656715
0.311336873687708 0.208209769162553 0.014561239967793 0.0124639278057316 0.310602150888935 0.207544727847092 0.00073472279877385 0.000665041315460611
0.353170045654533 0.203249049358511 0.0145770164358754 0.0120292675939519 0.375209364451182 0.208047956468068 -0.0220393187966487 -0.00479890710955721
0.334450064488669 0.164543697179009 0.0154003123778488 0.011326931654629 0.338982935175932 0.170500829574408 -0.00453287068726314 -0.00595713239539891
