"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.332570080588229 0.195681075482597 0.0194822221602589 0.0140273263957779 0.340106131577835 0.192405462463355 -0.00753605098960567 0.00327561301924168
0.352741032949683 0.18861401802284 0.0186893798481358 0.0129535262424645 0.397168353389954 0.191534808459616 -0.0444273204402709 -0.00292079043677557
0.343922738432138 0.232144634023777 0.0189563679931268 0.0144022272238207 0.365017714610085 0.21675509728534 -0.0210949761779467 0.0153895367384362
0.334836219723801 0.176169500481682 0.0176070672004922 0.013565765077778 0.333461290357909 0.177414139731472 0.00137492936589132 -0.00124463924979016
0.341392504919763 0.181340859840956 0.0176955155858021 0.0131142261239705 0.355591048264149 0.173863571713603 -0.0141985433443858 0.00747728812735319
0.307186541851064 0.189037869016664 0.0215733238465628 0.0139627101609022 0.343532701713362 0.188107486026353 -0.0363461598622981 0.000930382990310746
0.342224714951721 0.190207806323831 0.0214546268928679 0.0131457213496933 0.360101644535015 0.181850874604726 -0.0178769295832938 0.00835693171910477
0.308876452479055 0.198384939329973 0.0189952347847317 0.013510303233263 0.330315440010074 0.194768266032006 -0.0214389875310191 0.00361667329796746
0.318375718752292 0.219178141256956 0.0205879974449848 0.0149438173639273 0.330388617671698 0.207399500218668 -0.0120128989194065 0.0117786410382885
0.341897115617688 0.22189402279036 0.0179986756530595 0.0145979821928218 0.345777387747585 0.216654385355434 -0.00388027212989702 0.00523963743492654
