"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.342000433421764 0.185899433524218 0.0194303595598619 0.0141014468049265 0.339184875253925 0.186963688658927 0.00281555816783976 -0.00106425513470837
0.36292079336632 0.186398326546782 0.0189747836788064 0.0131282115788084 0.397451676375562 0.186240478667425 -0.0345308830092422 0.000157847879356588
0.345213696847211 0.22459447891789 0.0204277562008279 0.0141456517832913 0.366824575504747 0.210312355809558 -0.0216108786575363 0.0142821231083325
0.339513214118993 0.170160266233736 0.0191194141255618 0.0134303056195618 0.329766860141075 0.171868543606932 0.00974635397791854 -0.00170827737319587
0.349597432193182 0.17435776405182 0.0176137713209699 0.0132573155145131 0.351574807475819 0.167977020517159 -0.00197737528263748 0.0063807435346618
0.323668950829231 0.17880381407234 0.0225016422229052 0.0139920168853056 0.343224325603454 0.177810638324643 -0.0195553747742236 0.000993175747697254
0.343724901598816 0.187803638245193 0.021951378123769 0.0133387128164104 0.359725058320657 0.178432075857614 -0.0160001567218413 0.00937156238757929
0.325470713879904 0.186214942919021 0.0179790039633428 0.0133066657592759 0.325361911883747 0.184094639175488 0.000108801996157533 0.00212030374353352
0.345112168101387 0.210776615925595 0.0202846115779521 0.0147889486853683 0.327013111211533 0.197848600030857 0.0180990568898533 0.012928015894738
0.354485281446872 0.210112555921378 0.0170464582542745 0.0146558767904458 0.343928148963789 0.205032393763312 0.0105571324830831 0.00508016215806565
