"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.312564226442276 0.198043398023024 0.0350479199742367 0.0181648998369709 0.338868571512752 0.190569879289593 -0.0263043450704759 0.00747351873343124
0.39067767519413 0.196835608646352 0.0186382659066047 0.015141695481996 0.414883253073708 0.192955728256716 -0.0242055778795776 0.00387988038963589
0.322305147858611 0.224808461832625 0.033141721644838 0.0183043905426939 0.354863330289076 0.214610766053443 -0.0325581824304646 0.0101976957791815
0.325488036701805 0.169771138953957 0.0292510816249771 0.0164526694370882 0.336864527511744 0.174172021037319 -0.0113764908099381 -0.00440088208336186
0.317746222341486 0.196523214333774 0.0321281164666687 0.0167010496351939 0.35087346982822 0.168497002761643 -0.0331272474867344 0.0280262115721319
0.348818164164665 0.183197907943524 0.0225963001912501 0.0186752525199275 0.356601916989868 0.178838852226545 -0.00778375282520339 0.00435905571697902
0.335177704748456 0.178832559657815 0.0356940545683628 0.0171707206594906 0.349352288202374 0.171259560022263 -0.0141745834539178 0.00757299963555195
0.321998530005422 0.200931206146442 0.0207165404231425 0.0158899727187561 0.339370351317815 0.194868386051567 -0.0173718213123931 0.0060628200948753
0.311318408917731 0.197659567185991 0.0261919850789345 0.0189357632781318 0.316639030141653 0.196378822897614 -0.00532062122392186 0.00128074428837735
0.36309094590316 0.24115917812868 0.0209489064352517 0.0250742618447776 0.351393800877709 0.220099207256696 0.011697145025451 0.021059970871984
