"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.335776922060273 0.190608888451045 0.019458989187575 0.0143554444301136 0.340106131577835 0.192405462463355 -0.0043292095175621 -0.00179657401230989
0.356225041982594 0.189624347941682 0.0190319148510902 0.0131938437144533 0.397168353389954 0.191534808459616 -0.0409433114073598 -0.00191046051793411
0.339166484231909 0.230302907325239 0.0205940463225475 0.0143571354969613 0.365017714610085 0.21675509728534 -0.0258512303781756 0.0135478100398983
0.334131517478709 0.172959304716666 0.0192566346109144 0.0136720859395269 0.333461290357909 0.177414139731472 0.000670227120799411 -0.00445483501480683
0.345063988520071 0.176548793117469 0.0177354956227657 0.0135606980552861 0.355591048264149 0.173863571713603 -0.0105270597440786 0.00268522140386631
0.311915240067318 0.185066424241335 0.0230241772534345 0.0142539217776616 0.343532701713362 0.188107486026353 -0.0316174616460437 -0.00304106178501811
0.339792787496771 0.189338091404074 0.0223639174914438 0.0132602615947676 0.360101644535015 0.181850874604726 -0.0203088570382438 0.00748721679934819
0.319262210083467 0.194249905786887 0.0178090794745471 0.0134098935333868 0.330315440010074 0.194768266032006 -0.0110532299266068 -0.00051836024511869
0.330426136433657 0.217356431958058 0.0202837467149281 0.0153210255002962 0.330388617671698 0.207399500218668 3.75187619584359e-05 0.00995693173939021
0.348143741238965 0.21714913417731 0.0168452999090213 0.014883324727569 0.345777387747585 0.216654385355434 0.00236635349138007 0.000494748821876046
