"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.336299350928114 0.182712446755464 0.0183457891901258 0.0139301562920427 0.339184875253925 0.186963688658927 -0.00288552432581091 -0.00425124190346276
0.35379077326128 0.181146397085658 0.0183060445606699 0.0129993249177937 0.397451676375562 0.186240478667425 -0.0436609031142817 -0.00509408158176707
0.346083463559822 0.222080965890435 0.0183276077298002 0.014188138014559 0.366824575504747 0.210312355809558 -0.0207411119449253 0.0117686100808774
0.332566629066192 0.163684152925322 0.0172194583499641 0.0134347328218534 0.329766860141075 0.171868543606932 0.00279976892511764 -0.00818439068161001
0.34008167413452 0.174118180628908 0.0173805214756884 0.0130559477151233 0.351574807475819 0.167977020517159 -0.0114931333412995 0.0061411601117497
0.313518530127269 0.171893354061506 0.0203036671110774 0.0137741393119636 0.343224325603454 0.177810638324643 -0.0297057954761849 -0.00591728426313629
0.3475828334197 0.18176346043116 0.0196683216752601 0.0131263003585584 0.359725058320657 0.178432075857614 -0.0121422249009573 0.0033313845735463
0.309427347330671 0.182371789528736 0.0182092570987705 0.0132948356791185 0.325361911883747 0.184094639175488 -0.0159345645530759 -0.00172284964675141
0.321662981890535 0.207239623239598 0.0196274214998136 0.0152611086659108 0.327013111211533 0.197848600030857 -0.00535012932099884 0.00939102320874109
0.340025288065293 0.207233523258913 0.0174297715995466 0.0145531086420695 0.343928148963789 0.205032393763312 -0.00390286089849592 0.00220112949560017
