"OS10_1" "OS10_0" "se10_1" "se10_0" "PlugIn1" "PlugIn0" "DeBias1" "DeBias0"
0.359371389008235 0.191564505278586 0.0151766518772615 0.012764981191893 0.361613995875445 0.197810063367751 -0.00224260686721065 -0.00624555808916486
0.338101099413246 0.186817715451982 0.0155153810280778 0.0117967508890504 0.379888951784739 0.191957548046101 -0.0417878523714932 -0.00513983259411909
0.337224495596603 0.214968446418681 0.0147832269671593 0.0129286263604875 0.361516162709138 0.205294399208723 -0.0242916671125355 0.00967404720995842
0.321943994153297 0.192950639892041 0.0147309572099674 0.0132163600664794 0.326518397424128 0.179754157020334 -0.00457440327083121 0.013196482871707
0.348065326786124 0.183157590978451 0.0144288938840037 0.0118892012237334 0.351143499424482 0.177241625022016 -0.00307817263835828 0.0059159659564346
0.34448667938433 0.192840026727998 0.0153929300105076 0.0123961002249369 0.358583103746385 0.181104952337971 -0.0140964243620546 0.0117350743900266
0.358667725864498 0.190018514781316 0.0158020216435177 0.0125245617430752 0.372814760487455 0.177790533941867 -0.0141470346229569 0.0122279808394492
0.326837254045017 0.20456109109388 0.0147456145379782 0.0128245198590345 0.340137251973556 0.190904283569358 -0.0132999979285384 0.0136568075245223
0.32822621399042 0.203175273170218 0.0150320577314136 0.0126452519648868 0.328278234690291 0.202622553011819 -5.20206998715873e-05 0.000552720158398895
0.343020584128328 0.230128549246646 0.0153661176982373 0.0130731153946913 0.357977506595237 0.212845567633606 -0.0149569224669088 0.0172829816130397
